id,organisation_id,project_id,name,short_name,country,city,role,activity_type,sme,ec_contribution,total_cost
573964,999841954,101120296,UNIVERSITA DEGLI STUDI DI TRENTO,UNITN,IT,TRENTO,participant,HES,f,518875.20,0.00
573965,999866204,101120296,UNIVERSITAT KONSTANZ,UKON,DE,Konstanz,participant,HES,f,521078.40,0.00
573966,999899475,101120296,TILBURG UNIVERSITY- UNIVERSITEIT VAN TILBURG,TILBURG UNIVERSITY,NL,Tilburg,associatedpartner,HES,f,,0.00
573967,999990267,101120296,MAX-PLANCK-GESELLSCHAFT ZUR FORDERUNG DER WISSENSCHAFTEN EV,MPG,DE,MUNCHEN,participant,REC,f,260539.20,0.00
573968,997587383,101120296,ARTELYS,,FR,PARIS,participant,PRC,t,282693.60,0.00
573969,999997930,101120296,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE CNRS,CNRS,FR,PARIS,participant,REC,f,282693.60,0.00
573970,873615272,101120296,UNIVERSITE DE TOULOUSE,UNIVERSITE DE TOULOUSE,FR,TOULOUSE,associatedpartner,HES,f,,0.00
573971,999624092,101120296,STICHTING NEDERLANDSE WETENSCHAPPELIJK ONDERZOEK INSTITUTEN,NWO-I,NL,Utrecht,participant,REC,f,274370.40,0.00
572559,999994535,101114623,HELSINGIN YLIOPISTO,,FI,HELSINGIN YLIOPISTO,coordinator,HES,f,2211196.00,2211196.00
572817,999572294,101120422,UNIWERSYTET WARSZAWSKI,UNIWARSAW,PL,WARSZAWA,participant,HES,f,226512.00,0.00
572818,999974650,101120422,UNIVERSITE DE GENEVE,UNIGE,CH,Geneve,associatedpartner,HES,f,,0.00
572819,890763708,101120422,QTI SRL,,IT,Firenze,associatedpartner,PRC,f,,0.00
572820,990462054,101120422,NKT PHOTONICS A/S,,DK,Birkerod,associatedpartner,PRC,f,,0.00
572821,953414165,101120422,CORIANT R&D GMBH,CORIANT R&D,DE,MUNCHEN,associatedpartner,PRC,f,,0.00
572822,884440084,101120422,ADVA NETWORK SECURITY GMBH,,DE,BERLIN,participant,PRC,f,260539.20,0.00
572823,999859511,101120422,UNIVERSITA DEGLI STUDI DELL'AQUILA,UNIVAQ,IT,L AQUILA,participant,HES,f,259437.60,0.00
572824,990797674,101120422,KARLSRUHER INSTITUT FUER TECHNOLOGIE,KIT,DE,Karlsruhe,participant,HES,f,260539.20,0.00
572825,999662892,101120422,ID QUANTIQUE SA,,CH,Carouge,associatedpartner,PRC,t,,0.00
572826,999990655,101120422,DANMARKS TEKNISKE UNIVERSITET,TECHNICAL UNIVERSITY OF DENMARK DTU,DK,KONGENS LYNGBY,participant,HES,f,301788.00,0.00
572827,950760051,101120422,NOKIA NETWORKS FRANCE,,FR,MASSY,participant,PRC,f,282693.60,0.00
572828,999977269,101120422,TECHNISCHE UNIVERSITEIT EINDHOVEN,TU/e,NL,Eindhoven,coordinator,HES,f,548740.80,0.00
572829,999908496,101120422,TELECOM ITALIA SPA O TIM SPA,TIM,IT,Milano,associatedpartner,PRC,f,,0.00
572830,940848688,101120422,EXATEL SPOLKA AKCYJNA,,PL,Warszawa,associatedpartner,PRC,f,,0.00
572831,950983248,101120422,VPIPHOTONICS GMBH,,DE,Berlin,participant,PRC,f,260539.20,0.00
572832,889684486,101120422,KEEQUANT GMBH,,DE,FURTH,participant,PRC,t,260539.20,0.00
572833,888654443,101120422,Quantum Optical Technologies sp. z o.o.,,PL,Rzeszów,associatedpartner,PRC,t,,0.00
572861,999901318,101138580,LUNDS UNIVERSITET,,SE,Lund,coordinator,HES,f,75000.00,0.00
572862,949853683,101138580,SPHERE ULTRAFAST PHOTONICS SA,SPH,PT,PORTO,participant,PRC,t,75000.00,0.00
573140,999991722,101105985,AGENCIA ESTATAL CONSEJO SUPERIOR DE INVESTIGACIONES CIENTIFICAS,CSIC,ES,MADRID,coordinator,REC,f,181152.96,0.00
573704,918641896,101113619,ACCU:RATE GMBH,accu:rate GmbH,DE,MUNCHEN,coordinator,PRC,t,75000.00,0.00
573917,999979306,101086733,WEIZMANN INSTITUTE OF SCIENCE,WEIZMANN,IL,Rehovot,coordinator,HES,f,1821750.00,1821750.00
573918,999997930,101086733,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE CNRS,CNRS,FR,PARIS,participant,REC,f,175500.00,175500.00
573927,991256096,101106454,AALTO KORKEAKOULUSAATIO SR,AALTO,FI,Espoo,coordinator,HES,f,199694.40,0.00
573928,997352934,101106454,THE UNIVERSITY OF HONG KONG,UHK,HK,Pokfulam,associatedpartner,HES,f,,0.00
573929,999990267,101106454,MAX-PLANCK-GESELLSCHAFT ZUR FORDERUNG DER WISSENSCHAFTEN EV,MPG,DE,MUNCHEN,associatedpartner,REC,f,,0.00
573972,996479740,101113946,INSTITUTE OF SCIENCE AND TECHNOLOGY AUSTRIA,IST AUSTRIA,AT,Klosterneuburg,participant,HES,f,530812.50,530812.50
573973,999895013,101113946,TARTU ULIKOOL,UNIVERSITY OF TARTU,EE,TARTU,participant,HES,f,252500.00,252500.00
573974,999980470,101113946,FORSCHUNGSZENTRUM JULICH GMBH,FZJ,DE,JULICH,coordinator,REC,f,2231110.24,2231110.24
573975,999988909,101113946,NEDERLANDSE ORGANISATIE VOOR TOEGEPAST NATUURWETENSCHAPPELIJK ONDERZOEK TNO,TNO,NL,DEN HAAG,participant,REC,f,609060.00,609060.00
573976,898881541,101113946,IQM FINLAND OY,IQM,FI,ESPOO,participant,PRC,f,490000.00,490000.00
573977,932760440,101113946,TEKNOLOGIAN TUTKIMUSKESKUS VTT OY,VTT,FI,Espoo,participant,REC,f,2081872.14,2081872.14
573978,989099786,101113946,SUPRACON AG,SUPRA,DE,Jena,participant,PRC,t,547500.00,547500.00
573979,999984059,101113946,FRAUNHOFER GESELLSCHAFT ZUR FORDERUNG DER ANGEWANDTEN FORSCHUNG EV,Fraunhofer,DE,MUNCHEN,participant,REC,f,560367.50,560367.50
573980,999604110,101113946,FUNDACION TECNALIA RESEARCH & INNOVATION,TECNALIA,ES,DERIO  BIZKAIA,thirdparty,REC,f,0.00,0.00
573981,892924092,101113946,ORANGE QUANTUM SYSTEMS OPERATIONAL BV,Orange QS,NL,DELFT,participant,PRC,t,742500.00,742500.00
573982,999992401,101113946,COMMISSARIAT A L ENERGIE ATOMIQUE ET AUX ENERGIES ALTERNATIVES,CEA,FR,Paris,participant,REC,f,529362.50,529362.50
573983,999778419,101113946,EURICE EUROPEAN RESEARCH AND PROJECT OFFICE GMBH,,DE,ST INGBERT,participant,PRC,t,556798.75,556798.75
573984,999904228,101113946,BUDAPESTI MUSZAKI ES GAZDASAGTUDOMANYI EGYETEM,BUDAPEST UNIVERSITY OF TECHNOLOGY AND ECONOMICS,HU,BUDAPEST,participant,HES,f,284750.27,284750.27
573985,991256096,101113946,AALTO KORKEAKOULUSAATIO SR,AALTO,FI,Espoo,participant,HES,f,851346.78,851346.78
573986,998156579,101113946,BCAM - BASQUE CENTER FOR APPLIED MATHEMATICS,BCAM,ES,BILBAO,thirdparty,REC,f,0.00,0.00
573987,999580054,101113946,BAYERISCHE AKADEMIE DER WISSENSCHAFTEN,BADW,DE,MUNCHEN,participant,REC,f,1490531.25,1490531.25
573988,891144142,101113946,ALICE & BOB,,FR,PARIS,participant,PRC,t,487000.00,487000.00
573989,998642064,101113946,BLUEFORS OY,,FI,HELSINKI,participant,PRC,t,340150.00,340150.00
573990,892878890,101113946,QUANTWARE B.V.,,NL,Delft,participant,PRC,t,610937.50,610937.50
573991,990797674,101113946,KARLSRUHER INSTITUT FUER TECHNOLOGIE,KIT,DE,Karlsruhe,participant,HES,f,427250.00,427250.00
573992,999949430,101113946,ROHDE & SCHWARZ GMBH & CO. KOMMANDITGESELLSCHAFT,R&S,DE,MUNCHEN,participant,PRC,f,262595.00,262595.00
573993,954722113,101113946,HUN-REN WIGNER FIZIKAI KUTATOKOZPONT,Wigner RCP,HU,BUDAPEST,participant,REC,f,276250.00,276250.00
573994,888910814,101113946,QRUISE GMBH,,DE,Saarbrucken,participant,PRC,t,490000.00,490000.00
573995,884077013,101113946,RESEARCH AND INNOVATION SERVICES DOO ZA USLUGE,,HR,Zagreb,thirdparty,PRC,t,0.00,0.00
573996,999975038,101113946,THE HEBREW UNIVERSITY OF JERUSALEM,THE HEBREW UNIVERSITY OF JERUSALEM,IL,JERUSALEM,participant,HES,f,529375.00,529375.00
573997,999997930,101113946,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE CNRS,CNRS,FR,PARIS,participant,REC,f,528715.00,528715.00
573998,999865234,101113946,UNIVERSIDAD DEL PAIS VASCO/ EUSKAL HERRIKO UNIBERTSITATEA,UPV/EHU,ES,LEIOA,participant,HES,f,636845.69,636845.69
573999,887934994,101113946,ZURICH INSTRUMENTS GERMANY GMBH,,DE,Munich,participant,PRC,f,208396.25,208396.25
574000,999977366,101113946,TECHNISCHE UNIVERSITEIT DELFT,TU Delft,NL,DELFT,participant,HES,f,1183057.13,1183057.13
574001,999645820,101113946,CSC-TIETEEN TIETOTEKNIIKAN KESKUS OY,CSC-IT CENTER FOR SCIENCE LTD,FI,Espoo,participant,OTH,f,289931.25,289931.25
574002,999980373,101113946,CHALMERS TEKNISKA HOGSKOLA AB,,SE,GOTEBORG,participant,HES,f,1970312.50,1970312.50
574004,999548044,101106492,FUNDACIO INSTITUT CATALA D'INVESTIGACIO QUIMICA,ICIQ-CERCA,ES,TARRAGONA,associatedpartner,REC,f,,0.00
574005,999895983,101106492,UNIVERSITAT DE GIRONA,UNIVERSITAT DE GIRONA,ES,GIRONA,coordinator,HES,f,181152.96,0.00
574085,999995408,101108476,FRIEDRICH-ALEXANDER-UNIVERSITAET ERLANGEN-NUERNBERG,FAU,DE,ERLANGEN,coordinator,HES,f,218666.88,0.00
574086,999907914,101108476,UNIVERSITAT BASEL,,CH,Basel,associatedpartner,HES,f,,0.00
574136,999868144,101093374,VSB - TECHNICAL UNIVERSITY OF OSTRAVA,VSB - TU Ostrava,CZ,OSTRAVA PORUBA,participant,HES,f,282500.00,565000.00
574137,999980470,101093374,FORSCHUNGSZENTRUM JULICH GMBH,FZJ,DE,JULICH,participant,REC,f,464987.50,929975.00
574138,999971837,101093374,INSTITUT JOZEF STEFAN,JSI,SI,Ljubljana,participant,REC,f,206170.00,412340.00
574139,999992401,101093374,COMMISSARIAT A L ENERGIE ATOMIQUE ET AUX ENERGIES ALTERNATIVES,CEA,FR,Paris,participant,REC,f,275312.50,550625.00
574140,999606923,101093374,FUNDACIO INSTITUT CATALA DE NANOCIENCIA I NANOTECNOLOGIA,ICN2-CERCA,ES,BELLATERRA (BARCELONA),participant,REC,f,510625.00,1021250.00
574141,999850878,101093374,SCUOLA INTERNAZIONALE SUPERIORE DI STUDI AVANZATI DI TRIESTE,SISSA,IT,Trieste,participant,HES,f,538193.75,1076387.50
574142,899161677,101093374,SIPEARL,,FR,MAISONS LAFFITTE,participant,PRC,t,100187.50,200375.00
574143,999991722,101093374,AGENCIA ESTATAL CONSEJO SUPERIOR DE INVESTIGACIONES CIENTIFICAS,CSIC,ES,MADRID,thirdparty,REC,f,0.00,0.00
574144,999987454,101093374,UNIVERSITAET BREMEN,UBREMEN,DE,Bremen,participant,HES,f,405625.00,811250.00
574145,968741911,101093374,E 4 COMPUTER ENGINEERING SPA,E4,IT,SCANDIANO,participant,PRC,t,89000.00,178000.00
574146,999979500,101093374,CONSIGLIO NAZIONALE DELLE RICERCHE,CNR,IT,Roma,coordinator,REC,f,766657.25,1533315.00
574147,996058081,101093374,BULL SAS,BULL,FR,Les Clayes Sous Bois,participant,PRC,f,131500.00,263000.00
574148,998627417,101093374,LEONARDO - SOCIETA PER  AZIONI,LEONARDO,IT,Roma,participant,PRC,f,89000.00,178000.00
574149,999843409,101093374,CINECA CONSORZIO INTERUNIVERSITARIO,CINECA,IT,CASALECCHIO DI RENO BO,participant,REC,f,282500.00,565000.00
574150,999840887,101093374,UNIVERSITA DEGLI STUDI DI MODENA E REGGIO EMILIA,UNIMORE,IT,MODENA,thirdparty,HES,f,0.00,0.00
574151,999655520,101093374,BARCELONA SUPERCOMPUTING CENTER CENTRO NACIONAL DE SUPERCOMPUTACION,BSC CNS,ES,BARCELONA,participant,REC,f,105937.50,211875.00
574171,951806972,101119780,SOLAR POWER FILMS GMBH,,DE,Kitzingen,associatedpartner,PRC,f,,0.00
574172,999917226,101119780,CONSORCIO PARA LA CONSTRUCCION EQUIPAMIENTO Y EXPLOTACION DEL LABORATORIO DE LUZ SINCROTRON,ALBA-CELLS,ES,Cerdanyola Del Valles Barcelona,associatedpartner,PUB,f,,0.00
574173,999811011,101119780,UNIVERSITE D'ANGERS,UA,FR,Angers Cedex 01,associatedpartner,HES,f,,0.00
574174,996031115,101119780,HELIATEK GMBH,,DE,DRESDEN,associatedpartner,PRC,t,,0.00
574176,999991722,101119780,AGENCIA ESTATAL CONSEJO SUPERIOR DE INVESTIGACIONES CIENTIFICAS,CSIC,ES,MADRID,participant,REC,f,251971.20,0.00
574177,990884004,101119780,UNIVERSITE DE MONS,UMONS,BE,Mons,participant,HES,f,262620.00,0.00
574178,999976202,101119780,UNIVERSITAT POLITECNICA DE CATALUNYA,UPC,ES,BARCELONA,participant,HES,f,251971.20,0.00
574179,999544746,101119780,LEIBNIZ INSTITUT FUR FESTKORPER UND WERKSTOFFORSCHUNG DRESDEN EV,IFW,DE,DRESDEN,coordinator,REC,f,260539.20,0.00
574180,998475612,101119780,DIAMOND LIGHT SOURCE LIMITED,Diamond,UK,Didcot,associatedpartner,OTH,f,,0.00
574181,999877844,101119780,TECHNISCHE UNIVERSITAET CHEMNITZ,,DE,Chemnitz,participant,HES,f,260539.20,0.00
574182,908730339,101119780,Saso Kocevar,hfp consulting,DE,Heidelberg,associatedpartner,PRC,f,,0.00
574183,999989782,101119780,RIJKSUNIVERSITEIT GRONINGEN,,NL,Groningen,participant,HES,f,274370.40,0.00
574184,999984350,101119780,"THE CHANCELLOR, MASTERS AND SCHOLARS OF THE UNIVERSITY OF OXFORD",UOXF,UK,Oxford,associatedpartner,HES,f,,0.00
574185,999986484,101119780,UNIVERSITAT AUTONOMA DE BARCELONA,UAB,ES,Cerdanyola Del Valles,associatedpartner,HES,f,,0.00
574186,928030235,101119780,FUNDACIO EURECAT,EURECAT,ES,Cerdanyola Del Valles (Barcelona),participant,REC,f,0.00,0.00
574187,968352359,101119780,KURT J. LESKER COMPANY LIMITED,KJL,UK,Hastings,associatedpartner,PRC,t,,0.00
574188,915496283,101119780,INFINITYPV APS,,DK,JYLLINGE,participant,PRC,t,301788.00,0.00
574189,999835843,101119780,UNIVERSITY OF CYPRUS,UCY,CY,Nicosia,participant,HES,f,235080.00,0.00
574190,999997930,101119780,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE CNRS,CNRS,FR,PARIS,participant,REC,f,455372.27,0.00
574191,999853206,101119780,JULIUS-MAXIMILIANS-UNIVERSITAT WURZBURG,UNI WUERZBURG,DE,Wuerzburg,associatedpartner,HES,f,,0.00
574192,880367636,101119780,ASCA GMBH & CO KG,,DE,Kitzingen,associatedpartner,PRC,f,,0.00
574193,999897729,101119780,TECHNISCHE UNIVERSITAET DRESDEN,TUD,DE,DRESDEN,associatedpartner,HES,f,,0.00
574416,985856494,101109934,THE RESEARCH FOUNDATION OF STATE UNIVERSITY OF NEW YORK,SUNY,US,Albany Ny,associatedpartner,OTH,f,,0.00
574417,999861936,101109934,UNIVERSITA DEGLI STUDI DI TORINO,UNITO,IT,TORINO,coordinator,HES,f,284481.20,0.00
574873,999997930,101076898,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE CNRS,CNRS,FR,PARIS,coordinator,REC,f,1497536.00,1497536.00
575867,999849617,101099697,UNIVERSITAET SIEGEN,,DE,Siegen,participant,HES,f,659993.75,659993.75
575868,999974359,101099697,"UNIVERSITY COLLEGE DUBLIN, NATIONAL UNIVERSITY OF IRELAND, DUBLIN",NUID UCD,IE,DUBLIN,participant,HES,f,216027.50,216027.50
575869,999874061,101099697,UNIVERSITA DEGLI STUDI DI CATANIA,UNICT,IT,CATANIA,participant,HES,f,305622.50,305622.50
575870,999973971,101099697,ECOLE POLYTECHNIQUE FEDERALE DE LAUSANNE,EPFL,CH,LAUSANNE,associatedpartner,HES,f,,0.00
575871,999976202,101099697,UNIVERSITAT POLITECNICA DE CATALUNYA,UPC,ES,BARCELONA,participant,HES,f,345878.75,345878.75
575872,896939795,101099697,EQUAL 1 LABORATORIES IRELAND LIMITED,,IE,Dublin,participant,PRC,t,516472.50,516472.50
575873,999864846,101099697,UNIVERSITAT POLITECNICA DE VALENCIA,UPV,ES,VALENCIA,coordinator,HES,f,447375.00,447375.00
575874,999977366,101099697,TECHNISCHE UNIVERSITEIT DELFT,TU Delft,NL,DELFT,participant,HES,f,624143.75,624143.75
575875,999655520,101099697,BARCELONA SUPERCOMPUTING CENTER CENTRO NACIONAL DE SUPERCOMPUTACION,BSC CNS,ES,BARCELONA,participant,REC,f,305000.00,305000.00
575912,999986096,101098717,UNIVERSITEIT GENT,UGent,BE,GENT,participant,HES,f,421980.00,421980.00
575913,999984059,101098717,FRAUNHOFER GESELLSCHAFT ZUR FORDERUNG DER ANGEWANDTEN FORSCHUNG EV,Fraunhofer,DE,MUNCHEN,participant,REC,f,406844.50,406844.50
575914,999587135,101098717,TURKIYE BILIMSEL VE TEKNOLOJIK ARASTIRMA KURUMU,TUBITAK,TR,Ankara,participant,REC,f,312500.00,312500.00
575915,952944491,101098717,SINGLE QUANTUM BV,Single Quantum,NL,DELFT,coordinator,PRC,t,590625.00,590625.00
575916,999989782,101098717,RIJKSUNIVERSITEIT GRONINGEN,,NL,Groningen,participant,HES,f,395198.75,395198.75
575917,999984350,101098717,"THE CHANCELLOR, MASTERS AND SCHOLARS OF THE UNIVERSITY OF OXFORD",UOXF,UK,Oxford,associatedpartner,HES,f,,0.00
575918,999977366,101098717,TECHNISCHE UNIVERSITEIT DELFT,TU Delft,NL,DELFT,participant,HES,f,328675.00,328675.00
576074,999547074,101114899,INSTITUT NATIONAL DE RECHERCHE EN INFORMATIQUE ET AUTOMATIQUE,INRIA,FR,Le Chesnay Cedex,coordinator,REC,f,904890.00,906140.00
576075,999995796,101114899,UNIVERSITA DEGLI STUDI DI MILANO,UMIL,IT,Milano,participant,HES,f,483810.00,483810.00
576076,999997930,101114899,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE CNRS,CNRS,FR,PARIS,thirdparty,REC,f,0.00,0.00
576077,909875521,101114899,SORBONNE UNIVERSITE,,FR,PARIS,participant,HES,f,999963.75,999963.75
576078,999980373,101114899,CHALMERS TEKNISKA HOGSKOLA AB,,SE,GOTEBORG,participant,HES,f,1594971.25,1594971.25
576226,916946045,101070549,OPTAGON FOTONIKI IDIOTIKI KEFALAIOUCHIKI ETAIRIA,OPTAGON PHOTONICS PRIVATE COMPANY,EL,"PALLINI, ATHINA",participant,PRC,t,261981.00,261981.25
576227,999984059,101070549,FRAUNHOFER GESELLSCHAFT ZUR FORDERUNG DER ANGEWANDTEN FORSCHUNG EV,Fraunhofer,DE,MUNCHEN,participant,REC,f,1658195.75,1658195.75
576228,907680217,101070549,PHIX BV,,NL,ENSCHEDE,participant,PRC,t,479375.00,479375.00
576229,898867476,101070549,QUIX QUANTUM BV,,NL,Enschede,participant,PRC,t,235000.00,235000.00
576230,918272908,101070549,LIONIX INTERNATIONAL BV,,NL,Enschede,participant,PRC,t,832250.00,832250.00
576231,999654356,101070549,EREVNITIKO PANEPISTIMIAKO INSTITOUTO SYSTIMATON EPIKOINONION KAI YPOLOGISTON,RESEARCH UNIVERSITY INSTITUTE OF COMMUNICATION AND,EL,ATHINA,coordinator,REC,f,723750.00,723750.00
576232,999623704,101070549,TOPTICA PHOTONICS SE,TOPTICA,DE,GRAEFELFING,participant,PRC,f,375000.00,375000.00
576233,999899572,101070549,UNIVERSIDAD CARLOS III DE MADRID,UC3M,ES,Getafe (Madrid),participant,HES,f,398150.00,398150.00
577291,999975814,101063362,UNIVERSITETET I OSLO,UNIVERSITY OF OSLO,NO,Oslo,coordinator,HES,f,221669.04,0.00
577619,890638966,190109269,QPHOX BV,QphoX,NL,Delft,coordinator,PRC,t,2500000.00,3738125.00
577653,999978627,101080173,JOHANNES GUTENBERG-UNIVERSITAT MAINZ,,DE,MAINZ,participant,HES,f,247500.00,247500.00
577654,999958839,101080173,CSEM CENTRE SUISSE D'ELECTRONIQUE ET DE MICROTECHNIQUE SA - RECHERCHE ET DEVELOPPEMENT,CSEM,CH,NEUCHATEL,associatedpartner,REC,f,,0.00
577655,887970593,101080173,Q.ANT GMBH,,DE,STUTTGART,participant,PRC,t,200000.00,200000.00
577656,999987648,101080173,RUPRECHT-KARLS-UNIVERSITAET HEIDELBERG,UHEI,DE,Heidelberg,participant,HES,f,569375.00,569375.00
577657,999904616,101080173,SYDDANSK UNIVERSITET,SDU,DK,Odense M,participant,HES,f,336053.75,336053.75
577658,999990655,101080173,DANMARKS TEKNISKE UNIVERSITET,TECHNICAL UNIVERSITY OF DENMARK DTU,DK,KONGENS LYNGBY,coordinator,HES,f,1014058.75,1014058.75
577659,999649506,101080173,UNIVERZITA PALACKEHO V OLOMOUCI,UP,CZ,Olomouc,participant,HES,f,317500.00,317500.00
577660,999997930,101080173,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE CNRS,CNRS,FR,PARIS,thirdparty,REC,f,0.00,0.00
577661,909875521,101080173,SORBONNE UNIVERSITE,,FR,PARIS,participant,HES,f,310056.25,310056.25
578097,999882015,101062995,UNIVERSIDAD DE GRANADA,UGR,ES,GRANADA,coordinator,HES,f,182596.14,0.00
578443,999981828,101043851,GOTTFRIED WILHELM LEIBNIZ UNIVERSITAET HANNOVER,LUH,DE,Hannover,coordinator,HES,f,2694623.00,2694623.00
579299,999866883,101046911,UNIVERSITAT WIEN,UNIVIE,AT,WIEN,participant,HES,f,46941.51,46941.51
579300,999882209,101046911,UNIVERSITAET ULM,UULM,DE,Ulm,participant,HES,f,764562.50,764562.50
579301,999981149,101046911,INTERUNIVERSITAIR MICRO-ELECTRONICA CENTRUM,IMEC,BE,Leuven,coordinator,REC,f,684795.00,684795.00
579302,999904228,101046911,BUDAPESTI MUSZAKI ES GAZDASAGTUDOMANYI EGYETEM,BUDAPEST UNIVERSITY OF TECHNOLOGY AND ECONOMICS,HU,BUDAPEST,participant,HES,f,425000.00,425000.00
579303,999751938,101046911,THALES,THALES,FR,MEUDON,participant,PRC,f,503275.00,503275.00
579304,999823912,101046911,OESTERREICHISCHE AKADEMIE DER WISSENSCHAFTEN,OEAW,AT,Wien,participant,REC,f,489481.99,489481.99
579856,999841954,101065295,UNIVERSITA DEGLI STUDI DI TRENTO,UNITN,IT,TRENTO,coordinator,HES,f,188590.08,0.00
580735,999997930,101104947,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE CNRS,CNRS,FR,PARIS,coordinator,REC,f,200141.89,0.00
580983,999840111,101054751,JUSTUS-LIEBIG-UNIVERSITAET GIESSEN,JLU,DE,GIESSEN,coordinator,HES,f,2493529.00,2493529.00
580984,999902870,101148998,UNIVERSITEIT ANTWERPEN,UANTWERPEN,BE,Antwerpen,coordinator,HES,f,191760.00,0.00
580985,968784300,101148998,FUNDACION DONOSTIA INTERNATIONAL PHYSICS CENTER,DIPC,ES,Donostia San Sebastian,associatedpartner,REC,f,,0.00
581225,999997930,101116169,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE CNRS,CNRS,FR,PARIS,coordinator,REC,f,1448540.00,1448540.00
581093,999992401,101222086,COMMISSARIAT A L ENERGIE ATOMIQUE ET AUX ENERGIES ALTERNATIVES,CEA,FR,Paris,coordinator,REC,f,2485658.00,2485658.00
581114,915433621,101073355,NVIDIA DENMARK APS,,DK,ROSKILDE,coordinator,PRC,f,301788.00,0.00
581115,999874546,101073355,UNIVERSIDAD COMPLUTENSE DE MADRID,UCM,ES,MADRID,associatedpartner,HES,f,,0.00
581116,884638061,101073355,NVIDIA ITALY S.R.L.,,IT,Milano,participant,PRC,f,259437.60,0.00
581117,990560024,101073355,MELLANOX TECHNOLOGIES LTD - MLNX,MELLANOX,IL,YOKNEAM,participant,PRC,f,475007.40,0.00
581118,919708508,101073355,NVIDIA GmbH,,DE,Wuerselen,participant,PRC,f,260539.20,0.00
581119,999977269,101073355,TECHNISCHE UNIVERSITEIT EINDHOVEN,TU/e,NL,Eindhoven,participant,HES,f,617333.40,0.00
581120,999904034,101073355,AALBORG UNIVERSITET,AAU,DK,AALBORG,participant,HES,f,301788.00,0.00
581163,999547074,101072316,INSTITUT NATIONAL DE RECHERCHE EN INFORMATIQUE ET AUTOMATIQUE,INRIA,FR,Le Chesnay Cedex,participant,REC,f,565387.20,0.00
581164,999974359,101072316,"UNIVERSITY COLLEGE DUBLIN, NATIONAL UNIVERSITY OF IRELAND, DUBLIN",NUID UCD,IE,DUBLIN,coordinator,HES,f,572976.00,0.00
581165,923381995,101072316,WORLDLINE,WORLDLINE,FR,PUTEAUX,associatedpartner,PRC,f,,0.00
581166,898809082,101072316,INSTITUT POLYTECHNIQUE DE PARIS,,FR,PALAISEAU,associatedpartner,HES,f,,0.00
581167,897621317,101072316,Bitwards Oy,,FI,Helsinki,associatedpartner,PRC,f,,0.00
581168,991256096,101072316,AALTO KORKEAKOULUSAATIO SR,AALTO,FI,Espoo,participant,HES,f,572976.00,0.00
581169,999870181,101072316,UNIVERSITE DE NEUCHATEL,UNINE,CH,NEUCHATEL,associatedpartner,HES,f,,0.00
581170,999981731,101072316,DEUTSCHES ZENTRUM FUR LUFT - UND RAUMFAHRT EV,DLR,DE,KOLN,associatedpartner,REC,f,,0.00
581171,999995020,101072316,NXP SEMICONDUCTORS NETHERLANDS BV,,NL,EINDHOVEN,associatedpartner,PRC,f,,0.00
581172,954546349,101072316,WITHSECURE OYJ,WITHSECURE CORPORATION,FI,Helsinki,associatedpartner,PRC,f,,0.00
581173,999977269,101072316,TECHNISCHE UNIVERSITEIT EINDHOVEN,TU/e,NL,Eindhoven,participant,HES,f,274370.40,0.00
581174,888828364,101072316,Roseman Labs B.V.,Roseman Labs,NL,Breda,associatedpartner,PRC,t,,0.00
581185,999979888,101096435,TECHNISCHE UNIVERSITAET WIEN,TU WIEN,AT,Wien,participant,HES,f,216379.84,216379.84
581186,999995408,101096435,FRIEDRICH-ALEXANDER-UNIVERSITAET ERLANGEN-NUERNBERG,FAU,DE,ERLANGEN,participant,HES,f,66120.16,66120.16
581187,952269953,101096435,WINGS ICT SOLUTIONS TECHNOLOGIES PLIROFORIKIS KAI EPIKOINONION ANONYMI ETAIREIA,WINGS ICT SOLUTIONS AE,EL,NEA SMYRNI,coordinator,PRC,t,562489.87,624988.75
581188,999977948,101096435,TECHNISCHE UNIVERSITAET GRAZ,TU GRAZ,AT,Graz,participant,HES,f,384375.00,384375.00
581189,999974359,101096435,"UNIVERSITY COLLEGE DUBLIN, NATIONAL UNIVERSITY OF IRELAND, DUBLIN",NUID UCD,IE,DUBLIN,participant,HES,f,383938.00,383938.00
581190,999988909,101096435,NEDERLANDSE ORGANISATIE VOOR TOEGEPAST NATUURWETENSCHAPPELIJK ONDERZOEK TNO,TNO,NL,DEN HAAG,participant,REC,f,391364.00,391364.00
